,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,AddressInfo.Town,GeneralComments,AddressInfo.RelatedURL,UsageCost,AddressInfo.AddressLine2,AddressInfo.AccessComments,AddressInfo.ContactTelephone1,AddressInfo.ContactEmail,AddressInfo.ContactTelephone2,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Reference,Amps,Voltage,Comments
73,False,2021-12-25T14:46:00Z,190800,BD05C762-CA64-4F49-B045-784B48AD09E4,1,69.0,1.0,"[{'ID': 309440, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'Quantity': 2}, {'ID': 309441, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 7.0, 'CurrentTypeID': 10, 'Quantity': 2}]",4,50,2021-12-25T14:46:00Z,1,2021-12-25T14:46:00Z,200,191159,Kloosterhof 1 Malden,Kloosterhof 1,Gelderland,6581WL,159,51.78351485299547,5.853117655653705,0,Heumen,,,,,,,,,309440.0,25.0,50.0,2.0,22.0,20.0,2.0,,,,
74,False,2021-12-25T09:43:00Z,190786,B7964B4D-F380-44FB-86D2-EF1024DE0382,1,103.0,4.0,"[{'ID': 309412, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 400, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",2,50,2021-12-25T09:43:00Z,1,2021-12-23T12:58:00Z,200,191145, Allego (NL) - 2 Beelen - Tolbert,Beelen 2,Groningen,9356 CA,159,53.16617235219772,6.365452206876483,0,Tolbert,,,,,,,,,309412.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,400.0,
75,False,2021-12-19T21:24:00Z,190742,69729E32-FF5F-448D-938E-8A46CA11E8A2,1,1.0,4.0,"[{'ID': 309336, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:24:00Z,1,2021-12-19T12:50:00Z,200,191101,1A Maliestraat,1A Maliestraat,Utrecht,3581SH,159,52.09439885061656,5.13682600351558,0,Utrecht,,,,,,,,,309336.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
76,False,2021-12-19T21:24:00Z,190741,C6E392CB-8BA2-4D1C-9F5D-C42D5C139064,1,1.0,4.0,"[{'ID': 309335, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:24:00Z,1,2021-12-19T12:50:00Z,200,191100,Partou Kinderopvang,Partou Kinderopvang,Utrecht,3581ET,159,52.09460183680176,5.137383584372742,0,Utrecht,,,,,,,,,309335.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
77,False,2021-12-19T21:24:00Z,190740,85DD74F8-33E0-4E40-99CD-D0039A7B9C7B,1,1.0,4.0,"[{'ID': 309334, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:24:00Z,1,2021-12-19T12:48:00Z,200,191099,2 Johan de Wittstraat,2 Johan de Wittstraat,Utrecht,3581XX,159,52.08747062866928,5.1294540610476815,0,Utrecht,,,,,,,,,309334.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
78,False,2021-12-19T21:25:00Z,190739,399A56CB-BF57-4BE3-BE25-8322719D9A0E,1,1.0,4.0,"[{'ID': 309333, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:48:00Z,200,191098,50 Maliesingel,50 Maliesingel,Utrecht,3581BN,159,52.08681383473356,5.12965218031195,0,Utrecht,,,,,,,,,309333.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
79,False,2021-12-19T21:25:00Z,190738,400F9DB4-48C8-4D21-A366-349E9F5E73C6,1,1.0,4.0,"[{'ID': 309332, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:45:00Z,200,191097,146-BS Frederik Hendrikstraat,146-BS Frederik Hendrikstraat,Utrecht,3583VS,159,52.08753185131545,5.144907961435706,0,Utrecht,,,,,,,,,309332.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
80,False,2021-12-19T21:25:00Z,190737,5807B867-D0B9-4905-BD95-89CD52639D44,1,1.0,4.0,"[{'ID': 309331, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:44:00Z,200,191096,Frederik Hendrikstraat,Frederik Hendrikstraat,Utrecht,3583VN,159,52.0893326912462,5.144997951445703,0,Utrecht,,,,,,,,,309331.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
81,False,2021-12-19T21:25:00Z,190736,C8C7BD55-7825-4B4C-9025-71387A9A4866,1,1.0,4.0,"[{'ID': 309330, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:44:00Z,200,191095,Dillenburgstraat,Dillenburgstraat,Utrecht,3583VC,159,52.08933791435135,5.144052165853964,0,Utrecht,,,,,,,,,309330.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
82,False,2021-12-19T21:25:00Z,190735,B2732172-F1C2-4135-836D-8F962CCEF7FD,1,1.0,4.0,"[{'ID': 309329, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:43:00Z,200,191094,Frederik Hendrikstraat,Frederik Hendrikstraat,Utrecht,3583VV,159,52.09133977918398,5.144411430434616,0,Utrecht,,,,,,,,,309329.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
83,False,2021-12-19T21:25:00Z,190734,017EF5B4-F08A-4930-9B20-88172B943555,1,1.0,4.0,"[{'ID': 309328, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:43:00Z,200,191093,22 Johan Willem Frisostraat,22 Johan Willem Frisostraat,Utrecht,3583JT,159,52.091211258387716,5.14362166824526,0,Utrecht,,,,,,,,,309328.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
84,False,2021-12-19T21:25:00Z,190733,53896F5E-DB3D-4405-A036-8693C3417C39,1,1.0,4.0,"[{'ID': 309327, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:43:00Z,200,191092,Johan Willem Frisostraat,Johan Willem Frisostraat,Utrecht,3583JR,159,52.09091765343223,5.1426455651408105,0,Utrecht,,,,,,,,,309327.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
85,False,2021-12-19T21:25:00Z,190732,05963D16-C0FA-4E91-A905-E2D25F0EDC7A,1,1.0,4.0,"[{'ID': 309326, 'ConnectionTypeID': 0, 'StatusTypeID': 50}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:40:00Z,200,191091,Stolberglaan,Stolberglaan,Utrecht,3583HN,159,52.09156927028508,5.142013335418824,0,Utrecht,,,,,,,,,309326.0,0.0,50.0,,,,,,,,
86,False,2021-12-19T21:25:00Z,190731,B1AB24C7-FC0A-43A9-B4BC-DBB54388A21D,1,1.0,4.0,"[{'ID': 309325, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:25:00Z,1,2021-12-19T12:38:00Z,200,191090,Emmalaan,Emmalaan,Utrecht,3581HM,159,52.09334789225565,5.13998540702346,0,Utrecht,,,,,,,,,309325.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
87,False,2021-12-19T21:26:00Z,190730,5C1A2EE6-38FF-4268-B1F5-79BD6F6C1B8A,1,1.0,4.0,"[{'ID': 309324, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:37:00Z,200,191089,74 Wolter Heukelslaan,74 Wolter Heukelslaan,Utrecht,3581SV,159,52.094065878017204,5.138216938305618,0,Utrecht,,,,,,,,,309324.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
88,False,2021-12-19T21:26:00Z,190729,C4F150B5-BABA-45F0-9863-7CC2C851F9CE,1,1.0,4.0,"[{'ID': 309323, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:37:00Z,200,191088,70 Wolter Heukelslaan,70 Wolter Heukelslaan,Utrecht,3581SV,159,52.093662668099284,5.138263700923744,0,Utrecht,,,,,,,,,309323.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
89,False,2021-12-19T21:26:00Z,190728,2FE27AE1-0EA5-4CA8-9DE7-CBEACAA12582,1,1.0,4.0,"[{'ID': 309322, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:36:00Z,200,191087,65A-BS Wolter Heukelslaan,65A-BS Wolter Heukelslaan,Utrecht,3581SV,159,52.09299309878932,5.137815118952972,0,Utrecht,,,,,,,,,309322.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
90,False,2021-12-19T21:26:00Z,190727,9EB25934-6F8B-4C91-855D-0055B107AEB2,1,1.0,4.0,"[{'ID': 309321, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:35:00Z,200,191086,Zonnehof,Zonnehof,Utrecht,3581MZ,159,52.08557265458322,5.134593090747785,0,Utrecht,,,,,,,,,309321.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
91,False,2021-12-19T21:26:00Z,190726,66936221-B90B-4F8E-8551-5014BBD34E1F,1,1.0,4.0,"[{'ID': 309320, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:35:00Z,200,191085,62 Homeruslaan,62 Homeruslaan,Utrecht,3581MJ,159,52.08539424128722,5.1366493877505945,0,Utrecht,,,,,,,,,309320.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
92,False,2021-12-19T21:26:00Z,190725,77460107-E1C2-41A5-9587-C91AC848D36B,1,1.0,4.0,"[{'ID': 309319, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:34:00Z,200,191084,Koningslaan,Koningslaan,Utrecht,3583GV,159,52.08549713969251,5.139713048908561,0,Utrecht,,,,,,,,,309319.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
93,False,2021-12-19T21:26:00Z,190724,29E0E4EA-04A9-48EF-9EA6-004060C6DEA9,1,1.0,4.0,"[{'ID': 309318, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:33:00Z,200,191083,Wagendwarsstraat,Wagendwarsstraat,Utrecht,3581WH,159,52.09005478679455,5.133734557582329,0,Utrecht,,,,,,,,,309318.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
94,False,2021-12-19T21:26:00Z,190723,C8E3FE05-1B7D-4462-85AB-97E58EEE8F0F,1,1.0,4.0,"[{'ID': 309317, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:32:00Z,200,191082,15 Bloesemstraat,15 Bloesemstraat,Utrecht,3581XA,159,52.08818594300041,5.133346335065994,0,Utrecht,,,,,,,,,309317.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
95,False,2021-12-19T21:26:00Z,190722,A3D2C5D0-A3FF-4BA2-AAA1-3926D20E7214,1,1.0,4.0,"[{'ID': 309316, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:31:00Z,200,191081,Minervaplein,Minervaplein,Utrecht,3581XP,159,52.086329944695024,5.13538062577652,0,Utrecht,,,,,,,,,309316.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
96,False,2021-12-19T21:26:00Z,190721,ED61E389-9A4F-4894-8F0C-44713020BEB6,1,1.0,4.0,"[{'ID': 309315, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:30:00Z,200,191080,80 Bankstraat,80 Bankstraat,Utrecht,3581LP,159,52.08692819056603,5.135704882230243,0,Utrecht,,,,,,,,,309315.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
97,False,2021-12-19T21:26:00Z,190720,43C7C227-2BA6-48BD-980D-00345CC6CB3A,1,1.0,5.0,"[{'ID': 309314, 'ConnectionTypeID': 0, 'StatusTypeID': 50}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:27:00Z,200,191079,Willem de Zwijgerstraat,Willem de Zwijgerstraat,Utrecht,3583HA,159,52.0872231173976,5.14253424432502,0,Utrecht,,,,,,,,,309314.0,0.0,50.0,,,,,,,,
98,False,2021-12-19T21:26:00Z,190719,0596ACEF-1774-4185-B2EA-324F7B3CFED8,1,1.0,5.0,"[{'ID': 309313, 'ConnectionTypeID': 0, 'StatusTypeID': 50}]",1,50,2021-12-19T21:26:00Z,1,2021-12-19T12:23:00Z,200,191078,Dillenburgstraat,Dillenburgstraat,Utrecht,3583VA,159,52.08916478875773,5.142193386030044,0,Utrecht,,,"0,36 per kWh",,,,,,309313.0,0.0,50.0,,,,,,,,
99,False,2021-12-19T21:27:00Z,190718,1BEBBF07-62A2-4012-A391-0B4680D226FB,1,1.0,5.0,"[{'ID': 309312, 'ConnectionTypeID': 0, 'StatusTypeID': 50}]",1,50,2021-12-19T21:27:00Z,1,2021-12-19T12:22:00Z,200,191077,Van Alphenplein,Van Alphenplein,Utrecht,3581JE,159,52.091717725238425,5.138035548936045,0,Utrecht,,,"0,36 per kWh",,,,,,309312.0,0.0,50.0,,,,,,,,
